#{"t_start": 1762630799.404159, "env_id": "None"}
r,l,t
-0.82,6,24.678105
-0.6,10,24.702733
-0.67,8,24.72155
-0.58,10,24.751277
-0.47,10,24.783644
-0.67,8,24.806231
-0.65,9,24.830403
-0.58,10,24.862039
-0.73,8,24.886641
1.14,4,24.899293
1.14,4,24.912859
-0.38,11,24.949799
1.14,4,24.963267
-0.78,8,24.986794
1.14,4,24.998231
1.14,4,25.011028
-0.67,8,25.034185
-0.76,6,25.050155
-0.68,9,25.08155
-0.67,8,25.107629
-0.6,9,25.137119
-0.67,8,25.161882
1.14,4,25.173018
-0.61,8,25.198107
-0.49,10,25.228866
-0.62,9,25.257095
1.29,6,25.274151
-0.76,7,25.296515
-0.52,10,25.327177
1.14,4,25.33642
-0.78,8,25.360594
-0.82,6,25.380454
1.14,4,25.393309
-0.67,8,25.416429
-0.64,7,25.435237
-0.66,8,25.457154
-0.65,8,25.48098
1.19,5,25.496556
-0.62,9,25.524988
-0.44,10,25.552546
-0.6,9,25.579514
-0.23,12,25.618051
1.14,4,25.630372
-0.47,10,25.661681
1.29,6,25.674997
-0.44,10,25.702723
-0.52,10,25.738731
1.5,10,25.768041
-0.63,10,25.793943
-0.67,8,25.818618
-0.46,9,25.852382
1.46,10,25.882681
1.14,4,25.895793
-0.51,9,25.926474
-0.5,9,25.954577
-0.42,10,25.980322
-0.56,9,26.003577
-0.67,8,26.02215
-0.79,9,26.047638
-0.4,11,26.084317
1.14,4,26.094307
1.66,10,26.126308
-0.54,12,26.164349
-0.77,7,26.185941
1.14,4,26.197405
-0.53,11,26.227007
1.58,10,26.25868
1.14,4,26.270078
-0.66,7,26.292631
1.14,4,26.304649
1.14,4,26.316349
-0.82,7,26.337353
1.14,4,26.349005
-0.61,10,26.38069
-0.62,9,26.409069
-0.31,12,26.449244
-0.55,10,26.477967
-0.74,7,26.497207
1.14,4,26.50802
1.14,4,26.519116
-0.82,6,26.540212
-0.67,8,26.561184
1.14,4,26.573787
-0.52,13,26.611924
1.39,8,26.63393
1.14,4,26.644199
-0.56,9,27.05659
-0.82,6,27.072331
-0.62,9,27.10049
1.14,4,27.112524
-0.68,9,27.140367
-0.87,11,27.169768
1.14,4,27.181092
-0.67,11,27.215266
-0.73,8,27.237236
-0.42,11,27.274036
1.14,4,27.28638
-0.68,9,27.314615
1.19,5,27.330395
-0.73,8,27.354633
-0.67,8,27.37709
-0.69,10,27.407591
-0.64,8,27.432362
-0.84,11,27.464056
-0.62,9,27.492067
-0.68,9,27.513675
-0.67,8,27.535623
-0.61,8,27.561739
1.14,4,27.573178
-0.66,7,27.593299
-0.66,7,27.616264
-0.74,9,27.641243
-0.62,9,27.667733
-0.67,8,27.688024
-0.66,7,27.709034
1.14,4,27.721116
1.14,4,27.733224
1.14,4,27.743104
1.14,4,27.755661
1.14,4,27.768344
-0.73,8,27.794088
-0.34,11,27.831693
1.14,4,27.888306
1.14,4,27.909743
-0.49,9,27.939546
-0.54,8,27.962859
1.39,8,27.988733
-0.53,9,28.014819
1.14,4,28.027753
1.39,8,28.053441
1.14,4,28.064872
-0.46,12,28.102576
-0.26,15,28.139672
-0.57,10,28.171998
-0.66,7,28.193761
-0.57,10,28.224751
1.14,4,28.23688
-0.57,9,28.265421
-0.66,7,28.283406
-0.64,7,28.304851
1.14,4,28.314415
-0.62,9,28.339598
-0.72,8,28.359433
-0.72,7,28.378844
-0.78,8,28.403795
1.14,4,28.414837
-0.55,10,28.44908
1.14,4,28.461248
1.14,4,28.472467
-0.67,8,28.492234
-0.52,11,28.525406
-0.25,12,28.558206
-0.32,11,28.590526
-0.61,8,28.612871
1.14,4,28.623123
1.14,4,28.634956
1.14,4,28.646975
-0.53,11,28.673397
-0.48,10,28.706574
-0.74,9,28.734404
1.14,4,28.747195
1.14,4,28.759799
1.19,5,28.773742
-0.67,8,28.797849
-0.83,7,28.82175
1.14,4,28.833586
-0.45,10,28.868575
-0.37,11,28.901269
-0.67,8,28.923977
-0.78,8,28.942047
-0.61,8,28.961525
-0.66,9,28.987258
1.44,8,29.014624
-0.61,10,29.047525
1.14,4,29.059533
1.59,10,29.091623
-0.67,8,29.116244
-0.37,12,29.155936
-0.73,8,29.179631
-0.64,8,29.204026
-0.57,9,29.231899
1.29,6,29.249519
1.19,5,29.260718
1.14,4,29.272352
-0.59,9,29.297868
1.14,4,29.3074
-0.78,8,29.332278
-0.53,9,29.360499
-0.77,7,29.382962
-0.66,10,29.406605
1.14,4,29.419034
1.14,4,29.430134
-0.54,9,29.452136
1.19,5,29.466696
-0.44,10,29.494509
-0.57,9,29.521162
1.14,4,29.532871
1.14,4,29.545374
1.14,4,29.556849
-0.67,8,29.575973
-0.67,8,29.595095
-0.47,11,29.627229
-0.67,8,29.652333
-0.67,8,29.673372
1.14,4,29.684813
-0.74,9,29.713724
1.53,10,29.745824
-0.38,11,29.78245
-0.71,7,29.806746
1.14,4,29.818482
-0.54,9,29.844697
1.14,4,29.856713
-0.61,8,29.882315
-0.58,10,29.913884
