#{"t_start": 1762623713.3295553, "env_id": "None"}
r,l,t
1.36,10,27.753469
-0.81,6,27.7962
-0.83,7,27.842607
1.18,6,27.865057
-0.92,5,27.878018
1.14,4,27.891294
-0.83,8,27.936179
1.2,7,27.957781
-0.82,10,27.991402
1.14,4,28.007915
-0.73,9,28.043611
-0.93,6,28.078968
1.13,5,28.102428
-0.73,9,28.148885
-0.83,7,28.179794
-0.98,5,28.202893
-0.86,10,28.244078
-0.86,4,28.262862
1.13,5,28.293859
-0.62,9,28.346583
-0.97,4,28.361621
-0.82,6,28.395826
1.22,8,28.425602
1.36,14,28.474661
1.13,5,28.493484
1.13,5,28.513561
-0.92,7,28.539761
1.35,9,28.570955
1.14,4,28.584684
-0.76,6,28.611636
-0.78,8,28.639366
-0.89,8,28.687192
-0.84,6,28.71504
-0.5,11,28.75553
-0.73,8,28.806668
-0.58,12,28.883846
1.29,9,28.918191
-0.74,10,28.956094
1.19,5,28.979579
1.19,5,28.995902
-0.97,4,29.010698
-0.71,13,29.055557
1.19,5,29.077464
-0.91,4,29.094486
1.14,4,29.115437
1.13,5,29.142675
-0.89,7,29.167203
-0.74,9,29.20927
1.19,5,29.228222
-0.89,8,29.26713
1.23,7,29.291158
-0.91,4,29.303735
-0.81,9,29.336321
-0.86,5,29.357099
1.14,8,29.384319
1.14,4,29.396719
1.14,4,29.412868
-0.86,4,29.431754
1.13,5,29.448729
-0.72,8,29.494524
1.14,4,29.529889
-0.92,5,29.560751
-0.94,7,29.582347
1.14,4,29.595339
-0.59,8,29.624046
1.44,13,29.679372
-0.66,7,29.703546
1.24,9,29.763698
1.19,5,29.798414
-0.81,5,29.821809
-1.03,4,29.836985
1.17,7,29.865398
-0.97,4,29.881888
1.22,8,29.912847
1.14,4,29.926389
-0.92,5,29.942175
-0.77,10,29.982075
-0.87,6,30.006301
1.33,13,30.047187
1.18,6,30.069439
-0.99,6,30.090059
-0.77,13,30.138838
-0.88,7,30.167809
-0.91,4,30.182616
1.21,9,30.214837
-0.82,7,30.244592
-0.69,10,30.282942
-0.82,8,30.310275
-0.99,6,30.329159
-0.86,4,30.348123
1.38,9,30.381096
-0.87,5,30.408035
-0.81,5,30.432155
-0.89,8,30.471629
-0.71,6,30.499435
-0.87,11,30.548437
1.18,6,30.57152
1.33,8,30.618947
-0.88,6,30.664704
1.09,9,30.738934
-0.91,4,30.756042
-0.93,6,30.780181
-0.92,8,30.808062
1.34,7,30.834002
1.27,8,30.864935
-0.7,8,30.898696
-0.57,9,30.929523
-0.82,6,30.954952
-0.77,6,30.973964
1.17,7,31.01502
-0.81,5,31.037
